date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:35	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202023%2013:08:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
16:46:35	5751/5751	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2023:50:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
16:46:35	96645/96645	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2022:53:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
16:46:35	6083/6083	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2010:08:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
16:46:35	93874/93874	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2013:08:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
16:46:36	6773/6773	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2013:00:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
16:46:36	510910/510910	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2022:05:31%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
16:46:36	412824/412824	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2020:05:10%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
16:46:36	29596/29596	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Mar%202023%2013:08:47%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/DeaDFuN/Desktop/asd10/asd10/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
16:46:37	187985/187985	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2020:05:29%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
16:46:38	839019/839019	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:18%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
16:46:38	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2009%20Mar%202023%2014:47:19%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
16:46:39	486/486	---MC-	302	error ('Found')	text/html	date:Thu,%2009%20Mar%202023%2014:47:20%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
16:46:39	773951/773951	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:20%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
16:46:39	140705/140705	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:04:40%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
16:46:41	845959/845959	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:22%20GMT	https://www.classcentral.com/subject/ai	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
16:46:42	827500/827500	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:23%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
16:46:43	7997/7997	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:24%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
16:46:43	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:24%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
16:46:43	772923/772923	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:24%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
16:46:44	8185/8185	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:25%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/machine-learning.58.delayed	(from https://www.classcentral.com/)
16:46:44	7887/7887	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:25%20GMT	https://www.classcentral.com/subject/devops	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
16:46:44	8172/8172	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:25%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/deep-learning.5a.delayed	(from https://www.classcentral.com/)
16:46:45	8147/8147	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:26%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/cryptography.5b.delayed	(from https://www.classcentral.com/)
16:46:45	8188/8188	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:27%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/quantum-computing.5c.delayed	(from https://www.classcentral.com/)
16:46:46	8087/8087	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:27%20GMT	https://www.classcentral.com/subject/hci	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/hci.5d.delayed	(from https://www.classcentral.com/)
16:46:47	8198/8198	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:28%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/distributed-systems.5e.delayed	(from https://www.classcentral.com/)
16:46:47	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:29%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/blockchain.5f.delayed	(from https://www.classcentral.com/)
16:46:48	8188/8188	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:29%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/operating-systems.60.delayed	(from https://www.classcentral.com/)
16:46:50	8230/8230	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:31%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/nutrition-and-wellness.62.delayed	(from https://www.classcentral.com/)
16:46:50	718688/718688	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:31%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
16:46:50	8229/8229	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:32%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/disease-and-disorders.63.delayed	(from https://www.classcentral.com/)
16:46:50	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:32%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/public-health	(from https://www.classcentral.com/)
16:46:51	8140/8140	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:32%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/health-care.65.delayed	(from https://www.classcentral.com/)
16:46:51	8103/8103	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:33%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/nursing.66.delayed	(from https://www.classcentral.com/)
16:46:53	8195/8195	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:34%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/veterinary-science.68.delayed	(from https://www.classcentral.com/)
16:46:53	752093/752093	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:34%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
16:46:53	8087/8087	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:34%20GMT	https://www.classcentral.com/subject/cme	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/cme.69.delayed	(from https://www.classcentral.com/)
16:46:53	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:35%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/statistics	(from https://www.classcentral.com/)
16:46:54	8248/8248	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:35%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/foundations-of-mathematics.6b.delayed	(from https://www.classcentral.com/)
16:46:54	8127/8127	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:36%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/calculus.6c.delayed	(from https://www.classcentral.com/)
16:46:55	8201/8201	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:36%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/discrete-mathematics.6d.delayed	(from https://www.classcentral.com/)
16:46:56	8127/8127	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:37%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/geometry.6f.delayed	(from https://www.classcentral.com/)
16:46:56	751492/751492	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:37%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
16:46:57	8124/8124	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:38%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/algebra.70.delayed	(from https://www.classcentral.com/)
16:46:57	7948/7948	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:38%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/precalculus	(from https://www.classcentral.com/)
16:46:57	8150/8150	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:39%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/number-theory.72.delayed	(from https://www.classcentral.com/)
16:46:58	8129/8129	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:39%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/combinatorics.73.delayed	(from https://www.classcentral.com/)
16:46:58	8195/8195	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:39%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/mathematical-logic.74.delayed	(from https://www.classcentral.com/)
16:47:00	8245/8245	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:41%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/management-and-leadership.76.delayed	(from https://www.classcentral.com/)
16:47:00	649818/649818	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:41%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
16:47:01	8124/8124	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:42%20GMT	https://www.classcentral.com/subject/finance	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/finance.77.delayed	(from https://www.classcentral.com/)
16:47:01	7971/7971	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:42%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/entrepreneurship	(from https://www.classcentral.com/)
16:47:01	8113/8113	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:42%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/marketing.79.delayed	(from https://www.classcentral.com/)
16:47:01	8222/8222	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:43%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/strategic-management.7a.delayed	(from https://www.classcentral.com/)
16:47:03	8186/8186	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:44%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/business-intelligence.7c.delayed	(from https://www.classcentral.com/)
16:47:03	765117/765117	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:44%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/industry-specific.html	(from https://www.classcentral.com/)
16:47:03	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:44%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/accounting.7d.delayed	(from https://www.classcentral.com/)
16:47:03	7968/7968	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:45%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/human-resources	(from https://www.classcentral.com/)
16:47:04	8173/8173	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:45%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/project-management.7f.delayed	(from https://www.classcentral.com/)
16:47:04	8093/8093	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:45%20GMT	https://www.classcentral.com/subject/sales	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/sales.80.delayed	(from https://www.classcentral.com/)
16:47:04	8182/8182	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:46%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/design-thinking.81.delayed	(from https://www.classcentral.com/)
16:47:05	8188/8188	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:46%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/business-software.82.delayed	(from https://www.classcentral.com/)
16:47:06	8087/8087	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:47%20GMT	https://www.classcentral.com/subject/csr	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/csr.84.delayed	(from https://www.classcentral.com/)
16:47:07	759869/759869	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:47%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/risk-management.html	(from https://www.classcentral.com/)
16:47:07	8185/8185	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:48%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/customer-service.85.delayed	(from https://www.classcentral.com/)
16:47:07	7942/7942	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:49%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
16:47:08	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:49%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/innovation.87.delayed	(from https://www.classcentral.com/)
16:47:08	8208/8208	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:49%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/operations-management.88.delayed	(from https://www.classcentral.com/)
16:47:10	790304/790304	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:50%20GMT	https://www.classcentral.com/subject/history	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
16:47:10	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:51%20GMT	https://www.classcentral.com/subject/literature	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/literature.8a.delayed	(from https://www.classcentral.com/)
16:47:10	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:52%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/language-learning	(from https://www.classcentral.com/)
16:47:11	8160/8160	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:52%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/grammar-writing.8c.delayed	(from https://www.classcentral.com/)
16:47:11	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:52%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/philosophy.8d.delayed	(from https://www.classcentral.com/)
16:47:11	8127/8127	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:53%20GMT	https://www.classcentral.com/subject/religion	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/religion.8e.delayed	(from https://www.classcentral.com/)
16:47:13	8103/8103	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:54%20GMT	https://www.classcentral.com/subject/culture	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/culture.90.delayed	(from https://www.classcentral.com/)
16:47:13	789555/789555	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:54%20GMT	https://www.classcentral.com/subject/esl	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
16:47:13	8121/8121	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:55%20GMT	https://www.classcentral.com/subject/sports	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/sports.91.delayed	(from https://www.classcentral.com/)
16:47:14	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:55%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/journalism	(from https://www.classcentral.com/)
16:47:14	8100/8100	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:55%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/ethics.93.delayed	(from https://www.classcentral.com/)
16:47:14	8118/8118	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:56%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/linguistics.94.delayed	(from https://www.classcentral.com/)
16:47:14	8090/8090	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:56%20GMT	https://www.classcentral.com/subject/food	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/food.95.delayed	(from https://www.classcentral.com/)
16:47:15	8182/8182	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:56%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/library-science.96.delayed	(from https://www.classcentral.com/)
16:47:16	8187/8187	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:57%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/crisis-management.98.delayed	(from https://www.classcentral.com/)
16:47:17	757560/757560	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2014:47:57%20GMT	https://www.classcentral.com/subject/reading	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/reading.html	(from https://www.classcentral.com/)
16:47:17	8211/8211	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:58%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/electrical-engineering.99.delayed	(from https://www.classcentral.com/)
16:47:17	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2014:47:59%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/DeaDFuN/Desktop/asd10/asd10/www.classcentral.com/subject/mechanical-engineering	(from https://www.classcentral.com/)
